"","STATE","COUNTY","CITY","ADDRESS","DATE","LAT","LON"
"18304","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1128 25TH SW ST",2001-03-06,35.468494,-97.521264
"18305","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1140 17TH SE ST",2002-02-07,35.468494,-97.521264
"18306","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1140 48TH SW ST",2001-08-01,35.468494,-97.521264
"18307","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1155 WILSHIRE W",2004-05-01,35.551091,-97.532973
"18308","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1157 89TH NW",2000-09-07,35.561621,-97.533539
"18309","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","11713 ROSS N AVE",2002-12-27,35.468494,-97.521264
"18310","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","11900 ECKER N DR",2001-07-27,35.468494,-97.521264
"18311","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1201 9TH NW ST",2004-08-31,35.468494,-97.521264
"18312","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","12027 ASHFORD DR",2004-03-21,35.468494,-97.521264
"18313","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","121 15TH SE ST",2001-08-06,35.468494,-97.521264
"18314","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","12115 89TH SE ST",2001-05-09,35.468494,-97.521264
"18315","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","12209 28TH SW",2000-10-18,35.436253,-97.517161
"18316","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","12224 15TH SW TER",2000-12-16,35.468494,-97.521264
"18317","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1237 PEEBLY N RD",2001-03-06,35.468494,-97.521264
"18318","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","12401 MACARTHUR N AVE 3207",2003-08-20,35.468494,-97.521264
"18319","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1244 20TH SE",2002-11-17,35.444255,-97.488603
"18320","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1256 20TH SE ST",2002-06-12,35.468494,-97.521264
"18321","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","128 56 SW ST",2001-08-10,35.468494,-97.521264
"18322","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","12831 STRATFORD N 128",2003-01-08,35.468494,-97.521264
"18323","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1304 IRVING S ST",2003-09-19,35.468494,-97.521264
"18324","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1312 25 SW ST 3",2004-04-08,35.468494,-97.521264
"18325","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1312 38 SE",2002-03-15,35.426299,-97.48884
"18326","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1317 31ST SW ST",2000-10-05,35.468494,-97.521264
"18327","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1320 28TH SE",2001-02-07,35.436248,-97.539531
"18328","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1320 38TH SE",2000-11-16,35.4263,-97.488746
"18329","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1324 44TH NW ST",2001-05-02,35.468494,-97.521264
"18330","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1331 MERIDIAN S AVE",2003-01-07,35.468494,-97.521264
"18331","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1332 74 SW ST 227A",2004-08-31,35.468494,-97.521264
"18332","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1344 WILLIAMS DR",2001-06-09,35.417728,-97.541315
"18333","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","137 25TH SE ST",2002-06-11,35.468494,-97.521264
"18334","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1400 LAFAYETTE DR",2000-06-17,35.415488,-97.541408
"18335","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1401 13TH SW",2003-03-02,35.451617,-97.536791
"18336","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1401 17TH NW ST D",2003-01-25,35.468494,-97.521264
"18337","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1401 STRAKA TER",2002-11-01,35.38615,-97.542454
"18338","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1417 96 NW",2004-09-29,35.568516,-97.538339
"18339","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1425 104 NW TER",2004-02-09,35.468494,-97.521264
"18340","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1425 51 SW ST",2004-12-25,35.468494,-97.521264
"18341","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1427 SULZBERGER S ST",2003-02-27,35.468494,-97.521264
"18342","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1449 13TH SW ST",2003-01-31,35.468494,-97.521264
"18343","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","147 74TH SW H",2003-09-03,35.468494,-97.521264
"18344","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1505 49TH TERRACE SE",2001-05-22,35.415485,-97.485604
"18345","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1508 30 SW",2004-02-07,35.43435,-97.543698
"18346","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1511 27TH SW ST",2002-10-19,35.468494,-97.521264
"18347","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1512 1/2 YOUNGS S BLVD",2004-04-07,35.450593,-97.552999
"18348","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1512 62 SW ST",2002-06-12,35.468494,-97.521264
"18349","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1513 KUDU ST",2000-02-12,35.483979,-97.414826
"18350","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1517 42 NW ST",2002-06-01,35.468494,-97.521264
"18351","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1520 YOUNGS S",2003-12-18,35.45051,-97.553
"18352","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1528 82 SW",2003-11-17,35.383306,-97.545803
"18353","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1528 INDIANA S",2002-04-11,35.468494,-97.521264
"18354","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1535 34TH NW ST",2001-04-11,35.468494,-97.521264
"18355","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1604 BINKLEY SW AVE",2001-11-07,35.468494,-97.521264
"18356","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1608 BINKLEY SW ST",2002-06-12,35.468494,-97.521264
"18357","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1608 OAKHILL",2002-08-16,35.485018,-97.644602
"18358","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1609 32ND SW ST",2003-10-16,35.468494,-97.521264
"18359","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1628 7TH NW",2010-11-07,35.475857,-97.537656
"18360","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1638 WESTWOOD",2002-06-24,35.448556,-97.543698
"18361","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1638 WESTWOOD BLVD",2002-06-26,35.448556,-97.543698
"18362","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","17 GRAND SE",2002-09-27,35.428244,-97.512158
"18363","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1711 BLACKWELDER N",2002-09-27,35.486141,-97.538329
"18364","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1716 PHILLIPS S",2003-04-20,35.448612,-97.498181
"18365","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1720 14TH NW ST",2001-03-20,35.468494,-97.521264
"18366","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1721 1/2 4TH NW",2007-01-05,35.471893,-97.543759
"18367","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1735 11TH NW",2000-11-15,35.480751,-97.540057
"18368","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1801 ST LUKE N",2000-02-22,35.468494,-97.521264
"18369","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1823 9TH NW 1",2002-07-01,35.468494,-97.521264
"18370","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1915 DOGWOOD CT",2003-08-06,35.44634,-97.465419
"18371","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1916 ANN ARBOR N PL",2001-04-23,35.468494,-97.521264
"18372","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","1921 8 NW ST",2002-04-24,35.468494,-97.521264
"18373","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2004 27 NW",2005-05-04,35.497396,-97.545713
"18374","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2009 8 SW ST",2003-11-27,35.468494,-97.521264
"18375","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2020 11TH NW ST",2003-06-04,35.468494,-97.521264
"18376","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2029 31ST NW TER",2003-07-21,35.468494,-97.521264
"18377","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2035 BRITTON E RD",2004-02-20,35.565618,-97.547777
"18378","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2109 117TH NW ST",2002-09-29,35.468494,-97.521264
"18379","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2116 49 SW",2002-03-03,35.415895,-97.548302
"18380","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2120 34TH NW",2002-04-19,35.504869,-97.548128
"18381","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2130 59TH SE ST 122",2000-08-09,35.468494,-97.521264
"18382","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2135 32 NW",2003-07-07,35.502959,-97.548448
"18383","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2141 50TH SW ST",2001-01-06,35.468494,-97.521264
"18384","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2145 46TH SW",2003-05-06,35.418801,-97.548435
"18385","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2219 11 NW ST",2003-02-18,35.468494,-97.521264
"18386","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2223 32 SW ST",2004-03-17,35.468494,-97.521264
"18387","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2230 28TH SW",2003-10-16,35.43619,-97.550866
"18388","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2232 1/2 34 NW ST",2002-01-14,35.468494,-97.521264
"18389","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2237 12 NW",2002-09-20,35.481874,-97.550726
"18390","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2237 12 NW ST",2002-08-02,35.468494,-97.521264
"18391","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","224 1/2 TUTTLE N",2003-04-24,35.469403,-97.551448
"18392","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","226 41ST SW ST",2001-07-04,35.468494,-97.521264
"18393","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2308 12TH SE ST",2000-10-18,35.468494,-97.521264
"18394","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2309 WALNUT S",2002-02-11,35.442861,-97.508606
"18395","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2309 WALNUT S AVE",2002-07-08,35.468494,-97.521264
"18396","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2312 HUDSON S",2004-02-16,35.442727,-97.519866
"18397","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2312 HUDSON S A",2004-06-24,35.468494,-97.521264
"18398","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2317 LINDLEY W",2001-07-15,35.465567,-97.551836
"18399","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2332 1/2 42ND SW",2002-09-10,35.422722,-97.553111
"18400","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2337 15 NW ST",2003-07-01,35.468494,-97.521264
"18401","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2400 MACARTHUR N",2001-02-22,35.493328,-97.619038
"18402","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2400 MACARTHUR N 115",2001-03-31,35.468494,-97.521264
"18403","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2400 MACARTHUR S AVE 197",2003-08-07,35.468494,-97.521264
"18404","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2400 MCARTHUR S ST 115",2001-02-22,35.468494,-97.521264
"18405","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2424 39TH SW ST",2000-08-15,35.468494,-97.521264
"18406","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2432 18TH NW ST",2000-12-17,35.468494,-97.521264
"18407","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2432 48TH SW",2003-06-30,35.416841,-97.555304
"18408","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2434 27 SW ST",2002-01-05,35.468494,-97.521264
"18409","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2440 42ND NW ST",2002-08-21,35.468494,-97.521264
"18410","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2444 BINKLEY W C",2005-02-17,35.468494,-97.521264
"18411","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2504 MURRAY DR",2000-01-20,35.462173,-97.395114
"18412","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2505 90 SW ST",2003-09-29,35.468494,-97.521264
"18413","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2512 22 SW",2003-11-24,35.442346,-97.557125
"18414","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2513 46 SW ST",2002-06-11,35.468494,-97.521264
"18415","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2605 50TH NW",2002-12-02,35.522142,-97.558946
"18416","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2613 30TH SW",2002-02-15,35.434163,-97.559307
"18417","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2613 43RD SW",2003-02-28,35.421691,-97.558859
"18418","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2616 36TH SW ST",2002-01-23,35.468494,-97.521264
"18419","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2620 SANTA FE S",2000-08-29,35.312941,-97.512088
"18420","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2624 44TH SW",2003-02-24,35.420694,-97.559494
"18421","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2632 30TH SW",2003-02-15,35.434161,-97.559762
"18422","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","27 42 SW ST",2004-11-05,35.468494,-97.521264
"18423","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2700 MINSTER NW",2000-03-13,35.468494,-97.521264
"18424","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2701 46TH SW TER",2001-07-07,35.468494,-97.521264
"18425","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2701 EAST LINDSEY LANE 3",2012-07-23,35.332337,-97.444236
"18426","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2709 1/2 35TH SW",2000-11-02,35.429152,-97.561439
"18427","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2712 INDIANA S AVE",2003-12-30,35.468494,-97.521264
"18428","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2720 74TH SW ST 30",2002-04-04,35.468494,-97.521264
"18429","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2744 34TH SW ST",2002-01-24,35.468494,-97.521264
"18430","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2749 1/2 22ND NW ST",2000-12-28,35.468494,-97.521264
"18431","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2750 59TH SE ST B",2001-09-23,35.468494,-97.521264
"18432","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2800 11TH NW",2002-02-18,35.480628,-97.563418
"18433","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2801 42ND SW ST 11",2000-08-28,35.468494,-97.521264
"18434","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2801 44TH NW ST",2001-10-18,35.468494,-97.521264
"18435","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2804 DURANGO CIR",2000-07-21,35.468494,-97.521264
"18436","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2809 80TH SW ST",2002-10-08,35.468494,-97.521264
"18437","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2814 17TH NW",2003-01-17,35.486954,-97.563142
"18438","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2823 HUDSON N ST",2001-09-27,35.468494,-97.521264
"18439","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2825 30 SW",2004-01-12,35.434137,-97.563985
"18440","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2909 82ND SW ST",2002-12-19,35.468494,-97.521264
"18441","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2913 26TH SW",2001-04-10,35.438234,-97.565831
"18442","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2936 65 NW",2002-09-13,35.538351,-97.566489
"18443","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2936 65TH NW",2002-11-08,35.538351,-97.566489
"18444","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","2941 1/2 27TH SW ST 1/2",2001-02-10,35.468494,-97.521264
"18445","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3004 45TH NW",2003-04-02,35.517154,-97.568816
"18446","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3016 65 SW PL",2003-02-20,35.468494,-97.521264
"18447","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3016 65 SW PL",2003-04-08,35.468494,-97.521264
"18448","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3039 11TH SW ST",2003-11-16,35.468494,-97.521264
"18449","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3109 72ND SW ST",2003-08-25,35.468494,-97.521264
"18450","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3137 NORTH PORTLAND AVENUE 103",2003-01-24,35.500669,-97.583382
"18451","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3149 72ND SW ST",2003-06-24,35.468494,-97.521264
"18452","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3208 86TH SW ST",2001-10-24,35.468494,-97.521264
"18453","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3208 CASHION PL",2003-01-22,35.501278,-97.572814
"18454","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3212 45 SW ST",2002-06-29,35.468494,-97.521264
"18455","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3217 40 SW",2002-02-21,35.424732,-97.572653
"18456","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3217 GOFF S",2001-07-26,35.432722,-97.580329
"18457","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3217 PORTLAND N",2003-06-04,35.5023,-97.583384
"18458","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3220 84 SW ST",2004-04-07,35.468494,-97.521264
"18459","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3229 PORTLAND S AVE",2002-06-15,35.468494,-97.521264
"18460","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3240 15TH NW",2001-01-04,35.485018,-97.573211
"18461","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3240 15TH NW",2002-08-19,35.485018,-97.573211
"18462","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","33 COPELAND",2005-10-02,35.468494,-97.521264
"18463","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","330 23RD SE ST",2001-02-20,35.468494,-97.521264
"18464","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","330 23RD SE ST",2001-05-07,35.468494,-97.521264
"18465","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3300 28 SW ST 107",2003-06-27,35.468494,-97.521264
"18466","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3300 HIGHLAND PARK DR",2002-12-01,35.432013,-97.463602
"18467","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3305 48TH SW",2003-12-01,35.417358,-97.574523
"18468","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3316 39 SW ST",2002-01-29,35.468494,-97.521264
"18469","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3327a 28TH SW ST",2001-08-09,35.468494,-97.521264
"18470","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","333 5TH NW 1704",2003-09-12,35.468494,-97.521264
"18471","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3333 46TH SW ST",2001-08-16,35.468494,-97.521264
"18472","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3417 INDEPENDENCE S AVE",2001-09-17,35.431362,-97.574458
"18473","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3420 QUAPAH AVE",2002-03-18,35.430712,-97.585541
"18474","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3500 DOUGLAS S BLVD 11",2004-07-07,35.468494,-97.521264
"18475","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3501 META S AVE",2004-05-08,35.468494,-97.521264
"18476","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3504 GOFF S AVE",2001-10-12,35.468494,-97.521264
"18477","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3524 51ST NW ST 2",2000-11-18,35.468494,-97.521264
"18478","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3524 DUMAS AVE",2005-11-23,35.430218,-97.578367
"18479","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3527 38TH SW",2001-07-18,35.426531,-97.579461
"18480","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3544 37 SW ST",2001-09-30,35.468494,-97.521264
"18481","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3600 WILSHIRE E",2003-12-14,35.551073,-97.447886
"18482","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3605 LIBERTY W",2001-06-19,35.429111,-97.582282
"18483","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3606 OKLAHOMA S",2000-07-08,35.468494,-97.521264
"18484","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3616 38TH SW ST",2003-05-01,35.468494,-97.521264
"18485","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3713 28 NW",2002-09-19,35.497858,-97.583648
"18486","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3737 29TH NW ST",2002-06-26,35.468494,-97.521264
"18487","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3745 37TH SW ST",2006-04-08,35.468494,-97.521264
"18488","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3803 42ND SW ST",2001-07-09,35.468494,-97.521264
"18489","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3808 CASHION PL",2002-03-01,35.50103,-97.58622
"18490","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3824 37 SW",2004-05-09,35.427469,-97.586077
"18491","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3826 38 SW",2003-01-24,35.426641,-97.58614
"18492","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3836 11TH NW",2001-04-04,35.480568,-97.586364
"18493","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3917 LIBERTY DR",2000-09-14,35.303844,-97.473443
"18494","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3917 LIBERTY W ST",2003-06-30,35.48153,-97.588153
"18495","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3927 BARNES N AVE",2001-09-03,35.468494,-97.521264
"18496","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","3949 23RD NW ST",2000-11-17,35.468494,-97.521264
"18497","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4000 25TH SW",2003-02-11,35.439762,-97.590031
"18498","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4000 POST S A",2002-10-10,35.468494,-97.521264
"18499","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4016 47TH SE",2003-09-08,35.417509,-97.445116
"18500","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4017 18 NW",2003-02-18,35.48833,-97.590488
"18501","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4017 26 SW ST",2003-02-20,35.468494,-97.521264
"18502","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4022 MERIDIAN N",2001-05-10,35.512372,-97.601186
"18503","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4025 23RD SW",2004-01-02,35.441599,-97.590537
"18504","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4025 MERIDIAN N",2003-12-30,35.512415,-97.601186
"18505","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4031 8TH NW ST",2001-07-25,35.468494,-97.521264
"18506","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4041 28TH SW ST",2003-05-12,35.468494,-97.521264
"18507","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4100 10TH NW 108",2001-07-10,35.468494,-97.521264
"18508","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4100 POST S RD",2000-12-01,35.468494,-97.521264
"18509","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4117 HARVEY S AVE",2001-08-30,35.468494,-97.521264
"18510","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4147 20 NW",2010-04-12,35.490275,-97.593988
"18511","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","416 12TH SW",2001-08-07,35.452927,-97.519744
"18512","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","421 26TH SE",2000-07-18,35.438427,-97.504755
"18513","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4212 16TH NW ST",2000-08-10,35.468494,-97.521264
"18514","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4214 HOLIDAY PLACE",2012-08-16,35.536306,-97.595333
"18515","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4219 YOUNG N 141",2001-03-19,35.468494,-97.521264
"18516","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","425 26TH SE ST",2001-02-27,35.468494,-97.521264
"18517","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4301 KELLY N AVE",2002-11-05,35.468494,-97.521264
"18518","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4313 16 NW",2004-06-22,35.486071,-97.59776
"18519","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4317 22ND SW ST 1909",2002-10-12,35.468494,-97.521264
"18520","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4322 BLACKWELDEN N",2004-02-04,35.468494,-97.521264
"18521","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4322 BLACKWELDER N",2000-07-06,35.515433,-97.538763
"18522","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4401 NEBRASKA S",2000-08-07,35.468494,-97.521264
"18523","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4520 BROOKLINE S AVE",2003-04-25,35.468494,-97.521264
"18524","OKLAHOMA","OKLAHOMA","OKLAHOMA CITY","4601 SHALLOWBROOK DR",2001-06-05,35.419429,-97.484022
